Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,lower,result,upper,lowLabel,resultlabel,uplabel,level(ft)
2019-06-02,1.55,2805.68,84.0,70.0,10.779645786542401,9.711241750750812,8.95445430176393,21.923112639245762,253.40435427843275,1213.9501517645026,0,0,2,2805.1559822969703
2019-06-03,1.55,2805.635,81.0,70.0,5.44363023061978,4.90161899969479,4.51450344889068,24.08703544109065,145.79144900940716,324.9229668086708,0,0,0,2805.065100140551
2019-06-04,1.55,2805.59,78.0,70.0,0.107614674697194,0.091996248638774,0.07455259601743,42.08995984267176,112.03189100948936,158.04633486906974,0,0,0,2805.037301379061
2019-06-05,1.54,2805.49,60.0,110.0,0.107614674697194,0.091996248638774,0.07455259601743,73.21348490945071,94.74353835970544,121.74968620088701,0,0,0,2805.034095163116
2019-06-06,1.53,2805.39,60.0,110.0,25.3781789112362,22.8696436168475,21.1014896539643,23.707759792335114,53.10109284744655,113.10830507772843,0,0,0,2804.949746892407
2019-06-07,1.53,2805.29,60.0,110.0,1.01373052381612,0.908724640327531,0.8285065144298679,257.62097246096045,381.4099283795612,1156.243019501978,0,0,2,2804.93803422522
2019-06-08,1.52,2805.19,64.0,110.0,1.41644867898009,1.2717150366336498,1.1635971448354,63.84241145286377,86.83776884688544,157.45532185736914,0,0,0,2804.8543953943226
2019-06-09,1.51,2805.09,64.0,110.0,0.3089737522791789,0.273491446791831,0.24209791122019395,33.53392511851342,94.74353835970544,109.15647860860761,0,0,0,2804.7847966905
2019-06-10,1.505,2805.005,70.0,110.0,3.3293599160089395,2.99591941908769,2.75527763926166,15.203676473912905,61.47001993143005,66.59742106774333,0,0,0,2804.685225791078
2019-06-11,1.5,2804.92,76.0,110.0,16.6190590364199,14.974602497189501,13.8132684426441,14.711595706893005,49.14004874280586,94.92299503847474,0,0,0,2804.62619320093
2019-06-12,1.51,2805.01,153.0,70.0,20.6462405880596,18.6045064602506,17.1641747466994,24.08703544109065,243.61201006765938,616.1742977589112,0,0,1,2804.6190409641886
2019-06-13,1.51,2805.08,146.0,70.0,18.9346884286127,17.0617972759496,15.7400395674759,292.6553458351013,572.3820330075661,1233.3925037958568,0,1,2,2804.750256638257
2019-06-14,1.52,2805.23,154.0,70.0,26.0829356827732,23.5048768103832,21.687898257174,213.90786804230206,430.3778826606118,1177.1445007062473,0,0,2,2804.71226938113
2019-06-15,1.54,2805.43,233.0,70.0,15.61226364851,14.067126506424199,12.975541866630303,292.6553458351013,691.426156618813,1214.1414453904106,0,1,2,2804.8406110292494
2019-06-16,1.54,2805.52,161.0,70.0,4.33615530391886,3.90339540985298,3.59300421527548,148.33217554855597,324.85427839276616,398.34691944257645,0,0,0,2804.920473258509
2019-06-17,1.545,2805.6,185.0,70.0,1.3157691401891,1.1809674375571202,1.07982448723401,78.07806025601771,112.03189100948936,198.43692159394388,0,0,0,2804.894113150099
2019-06-18,1.55,2805.68,209.0,70.0,1.71848729535307,1.54395783386323,1.41491511763954,76.18040829317461,112.03189100948936,189.34073593959243,0,0,0,2804.95295082
2019-06-19,1.56,2805.76,145.0,70.0,13.296634256317198,11.979931727664,11.048770741798501,64.04200384131063,86.83776884688544,105.84100826699957,0,0,0,2804.9852130080226
2019-06-20,1.56,2805.86,160.0,70.0,17.2231362691659,15.5190880916486,14.3159043882524,17.458156384937414,103.68157610940318,220.76084508530704,0,0,0,2805.0636183562224
2019-06-21,1.58,2806.05,225.0,50.0,3.3293599160089395,2.99591941908769,2.75527763926166,147.35113637563538,324.85427839276616,495.78766944257643,0,0,0,2805.1519975631904
2019-06-22,1.6,2806.31,297.0,50.0,13.6993524114811,12.342922123970098,11.383861372204,81.15288498112702,249.41626972085618,387.1956645869851,0,0,0,2805.274029062806
2019-06-23,1.61,2806.51,222.0,50.0,6.14838700215672,5.536852193230491,5.10091205210035,176.17453470896876,430.3778826606118,1168.7925877360515,0,0,2,2805.4696978536585
2019-06-24,1.625,2806.76,221.5,50.0,14.1020705666451,12.705912520276303,11.718952002609502,120.52765264446457,233.25037815971834,392.8930838419734,0,0,0,2805.5198826406836
2019-06-25,1.64,2807.01,221.0,50.0,4.0341166875458905,3.63115261262339,3.3416862424713303,121.82990164779369,320.31279414862485,495.78766944257643,0,0,0,2805.690428031252
2019-06-26,1.65,2807.16,182.0,50.0,11.081684402915304,9.98348454798039,9.205772274568073,97.02765264446462,187.15256411858942,294.8757643044844,0,0,0,2805.800718392446
2019-06-27,1.67,2807.33,198.0,50.0,7.05450285127565,6.35358058491925,5.8548659705127895,70.29696982125742,233.25037815971834,461.2576715015282,0,0,0,2805.914474767189
2019-06-28,1.68,2807.49,194.0,50.0,6.04770746336573,5.44610459415396,5.01713939449897,46.796969821257456,187.15256411858942,257.5429930442791,0,0,0,2806.0788209736756
2019-06-29,1.69,2807.67,206.0,50.0,3.02732129963597,2.7236766218581003,2.5039596664575097,97.02765264446462,164.30986637412568,294.01172084339214,0,0,0,2806.181134442997
2019-06-30,1.7,2807.8,206.0,50.0,11.987800252034301,10.8002129396692,9.95972619298051,43.06304910783564,112.03189100948936,165.90146974160172,0,0,0,2806.2632397056636
2019-07-01,1.72666666666667,2808.17,265.33333333333303,50.0,14.1020705666451,12.705912520276303,11.718952002609502,79.86288498112702,234.2196607528689,673.6732195019773,0,0,1,2806.3772107409854
2019-07-02,1.75333333333333,2808.54,324.66666666666697,50.0,17.1224567303749,15.4283404925721,14.232131730651,176.17453470896876,430.3778826606118,1060.7447877360512,0,0,2,2806.6262560204186
2019-07-03,1.78,2808.91,384.0,50.0,19.1360475061947,17.2432924741027,15.907584882678599,292.6553458351013,651.1324938251714,1480.6156453904107,0,1,2,2806.8967019547044
2019-07-04,1.81,2809.37,432.0,50.0,18.1292521182848,16.3358164833374,15.0698583066648,478.4730833149346,801.8066943159214,1588.663445390411,0,1,2,2807.152351778478
2019-07-05,1.84,2809.79,400.0,50.0,30.210796773203807,27.2255283725208,25.1225772188307,478.4730833149346,915.9296430899828,1480.6156453904107,0,1,2,2807.4243212848055
2019-07-06,1.89,2810.62,725.0,50.0,58.4010676346817,52.63485611394879,48.578921347217594,564.8507801115506,925.499908945358,2053.9057650073714,1,1,2,2807.6873016964337
2019-07-07,1.97,2811.67,903.0,50.0,34.9427350963805,31.4906655291177,29.0598921260956,1081.545080338588,2583.7238852065097,3890.202856842338,2,3,3,2808.456150382716
2019-07-08,2.01,2812.3,566.0,50.0,26.183615221564196,23.5956244094597,21.7716709147754,973.2302595572352,1745.780435460174,2497.903610877954,1,2,2,2808.840024168442
2019-07-09,2.06,2813.02,566.0,50.0,18.1292521182848,16.3358164833374,15.0698583066648,564.8507801115506,1181.4871516328083,2602.5180578368995,1,2,3,2809.1240698617353
2019-07-10,2.17,2814.41,1274.0,50.0,37.2583644885733,33.577860307877806,30.9866632509274,428.446416648268,823.4359285938544,1480.6156453904107,0,1,2,2809.5964251521814
2019-07-11,2.32,2816.09,1818.0,50.0,19.1360475061947,17.2432924741027,15.907584882678599,923.5683624962885,1507.0142059900313,2570.889328841338,1,2,3,2810.603179557189
2019-07-12,2.41,2817.09,1106.0,50.0,5.04091207545581,4.53862860338868,4.17941281848515,973.2302595572352,1745.780435460174,2755.6638216708648,1,2,3,2811.697087635849
2019-07-13,2.47,2817.82,825.0,50.0,8.06129823918557,7.261056575684531,6.692592546526611,486.7304719655669,1181.4871516328083,2494.4702578368992,0,2,2,2812.3690398788544
2019-07-14,2.52,2818.35,616.0,50.0,6.14838700215672,5.536852193230491,5.10091205210035,556.5933914609184,1182.722239450502,2218.2545999049457,1,2,2,2813.2201416662047
2019-07-15,2.56,2818.78,548.0,50.0,7.05450285127565,6.35358058491925,5.8548659705127895,292.6553458351013,630.5625190021876,1114.0472176293054,0,1,2,2813.6789615143066
2019-07-16,2.6,2819.21,480.0,50.0,4.0341166875458905,3.63115261262339,3.3416862424713303,428.446416648268,630.5625190021876,1114.0472176293054,0,1,2,2814.135065417454
2019-07-17,2.63,2819.5,365.0,50.0,4.0341166875458905,3.63115261262339,3.3416862424713303,214.88890721522264,488.55836865523327,971.6559507062474,0,0,1,2814.4944131080447
2019-07-18,2.68,2820.05,637.0,50.0,6.04770746336573,5.44610459415396,5.01713939449897,361.2625153347854,733.3945281632882,2316.080052740885,0,1,2,2814.866175889382
2019-07-19,2.77,2821.09,1150.0,50.0,23.163229057834396,20.873196437163802,19.2584911867339,506.56672479425146,1099.9664063893351,2476.0148106978563,1,2,2,2815.38818668273
2019-07-20,2.96,2823.22,2280.0,50.0,23.163229057834396,20.873196437163802,19.2584911867339,923.5683624962885,1465.8335178650088,2386.34307668866,1,2,2,2816.1018260264873
2019-07-21,3.11,2825.45,1673.0,50.0,30.714194467158798,27.679266367903494,25.541440506837606,1660.3935166635647,2509.609696068857,3574.022900117366,2,3,3,2817.6517343624178
2019-07-22,3.225,2827.745,2004.0,452.5,29.2040013852939,26.3180523817555,24.2848506428168,1352.7808072682196,2622.491728112875,3903.872075518367,2,3,3,2818.782588787867
2019-07-23,3.34,2830.04,2335.0,855.0,41.285546040213,37.207764270939,34.3375695549827,1660.3935166635647,2622.491728112875,3827.6729001173676,2,3,3,2820.042103557312
2019-07-24,3.43,2831.75,1905.0,880.0,13.095275178735196,11.798436529511001,10.8812254265957,1782.4935166635646,3214.158031568107,4249.2307133570675,2,3,3,2821.0957089541857
2019-07-25,3.47,2832.55,1441.0,955.0,15.108865954554998,13.613388511041501,12.5566785786234,999.8604928874997,1745.780435460174,2863.711621670865,1,2,3,2821.616973526355
2019-07-26,3.5,2833.12,1340.0,990.0,20.142842894104604,18.150768464868,16.745311458692502,999.8604928874997,1745.780435460174,2497.903610877954,1,2,2,2822.238676844475
2019-07-27,3.52,2833.56,1340.0,990.0,4.0341166875458905,3.63115261262339,3.3416862424713303,923.5683624962885,1507.0142059900313,2570.889328841338,1,2,3,2822.6439405376273
2019-07-28,3.53,2833.75,1355.0,1230.0,6.04770746336573,5.44610459415396,5.01713939449897,649.7863579489006,1221.3377035198273,2494.4702578368992,1,2,2,2822.8272218753737
2019-07-29,3.54,2833.925,1418.5,1230.0,9.0680936270955,8.16853256644982,7.53031912254043,973.2302595572352,1514.5574889704667,2602.5180578368995,1,2,3,2822.965470720446
2019-07-30,3.55,2834.1,1482.0,1230.0,11.2830434804973,10.1649797461335,9.37331758977084,973.2302595572352,1347.8219220534188,2189.4783587252764,1,2,2,2823.042257440773
2019-07-31,3.58,2834.38,1580.0,1230.0,5.64498930820176,5.0831141978478485,4.68204876409344,923.5683624962885,1625.0258018016214,2570.889328841338,1,2,3,2823.170693702536
2019-08-01,3.58,2834.34,1330.0,1365.0,3.02732129963597,2.7236766218581003,2.5039596664575097,973.2302595572352,1745.780435460174,2863.711621670865,1,2,3,2823.4053124273914
2019-08-02,3.54,2834.0,1085.0,1480.0,6.04770746336573,5.44610459415396,5.01713939449897,973.2302595572352,1586.5881515235615,2679.165369518187,1,2,3,2823.3876453431694
2019-08-03,3.51,2833.4,985.0,1230.0,21.1496382820146,19.0582444556333,17.583038034706302,727.9066660948841,1317.7864742755855,2236.7100470439887,1,2,2,2823.1340379531744
2019-08-04,3.51,2833.31,1190.0,1230.0,36.352248639454395,32.7611319161891,30.232709332515,923.5683624962885,1465.8335178650088,2386.34307668866,1,2,2,2823.003983797956
2019-08-05,3.585,2834.235,1874.5,980.0,62.2268901087393,56.083264878856895,51.762282336070214,1081.545080338588,2256.4504529909877,3814.0036814413384,2,2,3,2823.104849424134
2019-08-06,3.66,2835.16,2559.0,730.0,72.4962030654205,65.3395199846628,60.3070934114111,1918.2914602649498,4815.783077688229,5738.179209674144,2,3,4,2824.127147230521
2019-08-07,4.43,2842.55,8926.0,30.0,143.978675607025,129.77031532899798,119.78568030839199,4108.595897882037,5976.71358545702,7365.754831778363,3,4,5,2824.830216990437
2019-08-08,5.88,2849.83,16801.0,30.0,181.230104959692,163.346926987314,150.781563620904,6798.86547901254,13035.106449295821,14072.774540791603,4,6,6,2831.581109370394
2019-08-09,6.21,2853.24,25623.0,16841.0,213.447557372809,192.38615869180302,177.588814053346,7349.250280464903,18879.16079114632,21623.159503791605,5,6,6,2842.2239403559242
2019-08-10,6.34,2853.83,18560.0,17041.0,146.999061770755,132.492743301294,122.29886003643401,7349.250280464903,34411.11260099125,36663.8149178216,5,7,7,2845.3439555893647
2019-08-11,6.22,2853.28,14606.0,17625.0,57.595631324353704,51.9088753213366,47.9087400864066,7349.250280464903,35328.93751685956,36663.8149178216,5,7,7,2846.263764932523
2019-08-12,6.81,2854.51,11676.0,10542.0,11.081684402915304,9.98348454798039,9.205772274568073,7349.250280464903,13035.106449295821,14072.774540791603,5,6,6,2843.314978161282
2019-08-13,7.4,2855.74,8746.0,3459.0,17.1224567303749,15.4283404925721,14.232131730651,4592.58153596718,9746.434811182859,9188.977106767605,3,5,5,2849.046797303714
2019-08-14,7.73,2856.73,7077.0,3200.0,10.0748890150054,9.07600855721511,8.36804569855425,4329.532457473313,6201.681596690312,9068.703682310734,3,4,5,2854.996203312344
2019-08-15,8.12,2857.87,7665.0,3200.0,32.8284647817696,29.584965948510604,27.300666316466604,2721.5812744590626,4925.143585822718,6167.8479232997315,3,3,4,2858.4963696211844
2019-08-16,8.07,2857.73,7022.0,6088.0,7.05450285127565,6.35358058491925,5.8548659705127895,4813.5180955584565,8533.57720502606,10697.489833067604,3,5,5,2863.1560521955334
2019-08-17,8.14,2857.93,4783.0,4000.0,13.095275178735196,11.798436529511001,10.8812254265957,4592.58153596718,7192.842722888924,9618.170723067604,3,5,5,2862.6860138470024
2019-08-18,8.08,2857.76,3570.0,4236.0,3.02732129963597,2.7236766218581003,2.5039596664575097,4592.58153596718,6111.137664769048,7608.463956010727,3,4,5,2863.7599446337754
2019-08-19,8.125,2857.885,2800.5,2968.0,3.02732129963597,2.7236766218581003,2.5039596664575097,2642.6249871192717,3595.13496276706,4761.121068967369,3,3,3,2863.4469136689213
2019-08-20,8.17,2858.01,2031.0,1700.0,5.04091207545581,4.53862860338868,4.17941281848515,1669.6935166635644,2652.9266463414992,3594.9315379560717,2,3,3,2864.081983527448
2019-08-21,8.19,2858.07,2310.0,2064.0,1880.0,1880.0,1880.0,968.7450803385887,2120.428631520765,2871.6636814413373,1,2,3,2864.708651385411
2019-08-22,8.2,2858.1,2610.0,2475.0,15.108865954554998,13.613388511041501,12.5566785786234,14.999975590538185,11001.839057475483,2803.9962774005967,0,6,3,2866.8619840315496
2019-08-23,8.16,2858.0,2954.0,3325.0,10.0748890150054,9.07600855721511,8.36804569855425,2966.4280352933133,8041.076597510401,12841.418311541904,3,5,6,2866.223493365281
2019-08-24,8.17,2858.03,3105.0,2970.0,11.6857616356613,10.5279701424396,9.708408220176368,14.999975590538185,9803.936723908251,2803.9962774005967,0,5,3,2866.1400502824736
2019-08-25,8.15,2857.95,2948.0,3243.0,8.56469593314053,7.71479457106718,7.11145583453352,3010.206786834746,4843.6657858186745,7616.312340402191,3,3,5,2865.1144634911925
2019-08-26,8.17,2858.01,2524.0,2525.5,5.04091207545581,4.53862860338868,4.17941281848515,756.3981981960158,1337.240185689652,1637.2806184498545,1,2,2,2864.1277399514656
2019-08-27,8.19,2858.07,2100.0,1808.0,30.210796773203807,27.2255283725208,25.1225772188307,20.67397751243593,53.10109284744655,182.20391139967103,0,0,0,2864.1612868662523
2019-08-28,8.16,2858.0,2363.0,2150.0,6.04770746336573,5.44610459415396,5.01713939449897,382.88552733851645,691.426156618813,1174.6619819085613,0,1,2,2864.661000154252
2019-08-29,8.17,2858.01,1590.0,1650.0,10.0748890150054,9.07600855721511,8.36804569855425,4039.3886656130276,18984.061117082918,4883.687101307197,3,6,3,2868.352523336979
2019-08-30,8.16,2858.0,2680.0,1700.0,19.1360475061947,17.2432924741027,15.907584882678599,1555.9943387804092,5392.0436015894775,4374.604683396018,2,4,3,2865.543434623965
2019-08-31,8.22,2858.16,2345.0,1700.0,5.04091207545581,4.53862860338868,4.17941281848515,1660.3935166635647,2834.970407714182,3931.5230930911316,2,3,3,2865.1134396309135
2019-09-01,8.22,2858.18,1915.0,1887.0,5.64498930820176,5.0831141978478485,4.68204876409344,968.7450803385887,2120.428631520765,2871.6636814413373,1,2,3,2865.0220889956886
2019-09-02,8.215,2858.16,2133.5,2306.0,29.2040013852939,26.3180523817555,24.2848506428168,968.7450803385887,1793.1551993052417,2871.6636814413373,1,2,3,2865.16590517165
2019-09-03,8.21,2858.14,2352.0,2725.0,17.625854424329802,15.8820784879548,14.650995018657902,1660.3935166635647,2807.2271923736503,3899.2722684921305,2,3,3,2865.4333078723635
2019-09-04,8.17,2858.03,3595.0,4007.0,49.138550065910394,44.286076998908214,40.8718368478905,1547.5935166635645,2364.0074029586326,3141.1229001173665,2,2,3,2865.1971027545687
2019-09-05,8.23,2858.19,8730.0,7522.0,88.60492927197929,79.85913583690741,73.71071862763229,3163.427274459062,5046.969105697751,6350.41094811598,3,4,4,2865.212247966533
2019-09-06,7.96,2857.39,11853.0,14990.0,47.3263183676725,42.6526202155307,39.3639290110656,5244.947048558456,10586.23821147353,12040.194840791602,4,5,6,2865.7622848284254
2019-09-07,8.1,2857.83,9404.0,7663.0,33.23118293693361,29.9479563448167,27.6357569468721,5795.331850010819,9887.93905475108,14072.774540791603,4,5,6,2861.297868665242
2019-09-08,8.04,2857.63,6573.0,7338.0,5.08118389097221,4.57492764301929,4.2129218815257,4813.5180955584565,8433.36107128603,10697.489833067604,3,5,5,2862.444018685176
2019-09-09,8.07,2857.725,7264.0,7911.5,52.3602953072221,47.1900001693571,43.5525618911347,2721.5812744590626,4755.00820915756,6156.3479232997315,3,3,4,2861.6569399373498
2019-09-10,8.1,2857.82,7955.0,8485.0,13.095275178735196,11.798436529511001,10.8812254265957,4813.5180955584565,8923.6029818152,10697.489833067604,3,5,5,2863.400587975695
2019-09-11,8.19,2858.07,4860.0,3879.0,8.06129823918557,7.261056575684531,6.692592546526611,3841.021893738101,5676.593313802784,7878.905698648344,3,4,5,2862.7146760271667
2019-09-12,8.25,2858.25,3508.0,2785.0,13.095275178735196,11.798436529511001,10.8812254265957,2721.5812744590626,4308.649335523172,5913.638799067369,3,3,4,2863.7653069790676
2019-09-13,8.14,2857.92,3610.0,4895.0,12.0884797908253,10.890960538745697,10.0434988505819,2721.5812744590626,3703.3384158032063,4761.121068967369,3,3,3,2864.9531750117667
2019-09-14,8.18,2858.04,3158.0,2670.0,3.2286803772179504,2.9051718200111605,2.67150498166027,2642.6249871192717,3595.13496276706,4761.121068967369,3,3,3,2864.2669903249716
2019-09-15,8.19,2858.09,2435.0,2220.0,7.155182390066639,6.44432818399578,5.93863862811417,1547.5935166635645,2495.725553413387,3362.8821142707507,2,2,3,2864.6517049965546
2019-09-16,8.215,2858.155,2412.5,2360.0,9.16877316588649,8.25928016552635,7.614091780141809,1547.5935166635645,2245.9958071470423,2885.3329001173665,2,2,3,2864.745169561058
2019-09-17,8.24,2858.22,2390.0,2500.0,4.0341166875458905,3.63115261262339,3.3416862424713303,1660.3935166635647,2807.2271923736503,3719.222900117366,2,3,3,2865.2234799879484
2019-09-18,8.16,2858.0,2032.0,2875.0,3.02732129963597,2.7236766218581003,2.5039596664575097,1239.98080726822,2245.9958071470423,2885.3329001173665,2,2,3,2865.3316582211655
2019-09-19,8.17,2858.03,1335.0,1200.0,1.81916683414406,1.63470543293976,1.49868777524093,968.7450803385887,1793.1551993052417,2871.6636814413373,1,2,3,2864.700250462076
2019-09-20,8.21,2858.13,1400.0,1000.0,6.04770746336573,5.44610459415396,5.01713939449897,895.1099514112516,1586.5881515235615,2313.3573587252763,1,2,2,2865.0047702806587
2019-09-21,8.21,2858.13,1298.0,1200.0,5.04091207545581,4.53862860338868,4.17941281848515,942.1148470083241,1507.0142059900313,2315.099328841338,1,2,2,2865.3617653779997
2019-09-22,8.19,2858.08,1090.0,1280.0,1.01373052381612,0.908724640327531,0.8285065144298679,895.1099514112516,1586.5881515235615,2679.165369518187,1,2,3,2865.3879407558015
2019-09-23,8.155,2857.98,1059.0,1380.0,5.04091207545581,4.53862860338868,4.17941281848515,649.7863579489006,1019.6267622021724,1682.040718097737,1,2,2,2865.176322063542
2019-09-24,8.12,2857.88,1028.0,1480.0,11.081684402915304,9.98348454798039,9.205772274568073,727.9066660948841,1317.7864742755855,2602.5180578368995,1,2,3,2865.0152586916747
2019-09-25,8.06,2857.69,905.0,1630.0,0.006935135906201999,0.0012486495622449998,-0.009220061583952,649.7863579489006,1317.7864742755855,2236.7100470439887,1,2,2,2864.7053257754574
2019-09-26,8.03,2857.61,1393.0,1680.0,0.006935135906201999,0.0012486495622449998,-0.009220061583952,350.9394011524002,825.1469535647731,1682.040718097737,0,1,2,2864.1109931033593
2019-09-27,7.96,2857.4,976.0,1780.0,2.02052591172604,1.8162006310928205,1.6662330904436895,828.3681796497515,1288.4284394501474,1866.7358297790263,1,2,2,2863.9122076835893
2019-09-28,7.88,2857.16,561.0,1480.0,1.11441006260712,0.99947223940406,0.91227917203125,419.9887002040669,883.3274395593946,1790.0885180977377,0,1,2,2863.1182684472396
2019-09-29,7.8,2856.92,550.0,1480.0,1.3157691401891,1.1809674375571202,1.07982448723401,292.6553458351013,572.3820330075661,1034.7797176293054,0,1,2,2862.555677033639
2019-09-30,8.15,2857.96,554.0,1480.0,1.81916683414406,1.63470543293976,1.49868777524093,292.6553458351013,651.1324938251714,1480.6156453904107,0,1,2,2861.9524653405474
2019-10-01,8.5,2859.0,558.0,1480.0,5.54430976941077,4.99236659877132,4.59827610649206,292.6553458351013,651.1324938251714,1106.0936453904103,0,1,2,2864.2415911642947
2019-10-02,7.53,2856.13,444.0,1480.0,2.22188498930803,1.99769582924588,1.83377840564645,292.6553458351013,709.312979819793,1480.6156453904107,0,1,2,2867.412578348958
2019-10-03,7.42,2855.8,206.0,1480.0,2.02052591172604,1.8162006310928205,1.6662330904436895,213.90786804230206,430.3778826606118,597.1339507062468,0,0,1,2861.281807172579
2019-10-04,7.25,2855.3,330.0,1480.0,3.02732129963597,2.7236766218581003,2.5039596664575097,61.81304910783564,164.30986637412568,257.5429930442791,0,0,0,2858.52714135815
2019-10-05,7.21,2855.19,295.0,1480.0,3.02732129963597,2.7236766218581003,2.5039596664575097,147.35113637563538,367.2619858844796,456.12591944257633,0,0,0,2857.2311427573563
2019-10-06,7.21,2855.19,295.0,1480.0,9.97420947621442,8.98526095813858,8.28427304095287,132.85962718677084,250.19043473785933,387.1956645869851,0,0,0,2856.541617865788
2019-10-07,7.405,2855.76,997.5,755.0,7.35654146764863,6.6258233821488295,6.10618394331694,147.35113637563538,435.23481608987447,1059.346474357569,0,0,2,2856.5107984904384
2019-10-08,7.6,2856.33,1700.0,30.0,15.209545493345999,13.704136110118101,12.640451236224699,350.9394011524002,1019.6267622021724,1682.040718097737,0,2,2,2858.0938647855933
2019-10-09,7.79,2856.9,2365.0,30.0,7.05450285127565,6.35358058491925,5.8548659705127895,968.7450803385887,1507.0142059900313,2315.099328841338,1,2,2,2859.745404233855
2019-10-10,7.9,2857.22,1308.0,30.0,3.02732129963597,2.7236766218581003,2.5039596664575097,968.7450803385887,2120.428631520765,2871.6636814413373,1,2,3,2861.2751135566627
2019-10-11,8.0,2857.51,1190.0,30.0,2.02052591172604,1.8162006310928205,1.6662330904436895,973.2302595572352,1514.5574889704667,2602.5180578368995,1,2,3,2862.1152866183234
2019-10-12,8.07,2857.72,1252.0,405.0,10.0748890150054,9.07600855721511,8.36804569855425,513.9952871357337,961.4462762075507,1682.040718097737,1,1,2,2863.2684964466853
2019-10-13,8.09,2857.79,979.0,1360.0,3.9334371487549,3.5404050135468594,3.2579135848699505,828.3681796497515,1288.4284394501474,1866.7358297790263,1,2,2,2864.007962591213
2019-10-14,8.085,2857.78,855.0,1070.0,15.108865954554998,13.613388511041501,12.5566785786234,419.9887002040669,1019.6267622021724,1682.040718097737,0,2,2,2864.1107494674948
2019-10-15,8.08,2857.77,731.0,780.0,5.04091207545581,4.53862860338868,4.17941281848515,649.7863579489006,1317.7864742755855,2236.7100470439887,1,2,2,2864.421618340714
2019-10-16,8.1,2857.81,961.0,780.0,23.163229057834396,20.873196437163802,19.2584911867339,350.9394011524002,883.3274395593946,1682.040718097737,0,1,2,2864.3426484353763
2019-10-17,8.17,2858.02,2707.0,880.0,11.081684402915304,9.98348454798039,9.205772274568073,923.5683624962885,1347.8219220534188,2130.55307668866,1,2,2,2864.5728880883016
2019-10-18,8.21,2858.15,1114.0,580.0,16.1156613424649,14.5208645018068,13.394405154637198,1547.5935166635645,2245.9958071470423,2885.3329001173665,2,2,3,2865.1551450958214
2019-10-19,8.25,2858.26,985.0,530.0,14.1020705666451,12.705912520276303,11.718952002609502,942.1148470083241,1347.8219220534188,2130.55307668866,1,2,2,2864.9212116657814
2019-10-20,8.24,2858.24,507.0,530.0,9.0680936270955,8.16853256644982,7.53031912254043,649.7863579489006,1133.749710976233,1790.0885180977377,1,2,2,2865.7338237975573
2019-10-21,8.24,2858.24,930.5,890.0,21.1496382820146,19.0582444556333,17.583038034706302,342.68201250176793,743.6262083212998,1480.6156453904107,0,1,2,2865.712173378911
2019-10-22,8.24,2858.24,1354.0,1250.0,16.014981803674,14.430116902730301,13.310632497035801,942.1148470083241,1275.791259500324,2053.9057650073714,1,2,2,2865.891423279863
2019-10-23,8.2,2858.12,1155.0,1650.0,7.05450285127565,6.35358058491925,5.8548659705127895,895.1099514112516,1561.7436721608215,2135.7899108495744,1,2,2,2865.7850963350447
2019-10-24,8.18,2858.04,1241.0,1530.0,16.014981803674,14.430116902730301,13.310632497035801,649.7863579489006,1317.7864742755855,2602.5180578368995,1,2,3,2865.2975008632034
2019-10-25,8.16,2857.98,990.0,1200.0,24.6734221396993,22.2344104233118,20.515081050754603,942.1148470083241,1347.8219220534188,2130.55307668866,1,2,2,2865.2074661785427
2019-10-26,8.14,2857.92,1840.0,2050.0,24.9754607560723,22.5066532205413,20.7663990235588,942.1148470083241,1347.8219220534188,2315.099328841338,1,2,2,2865.0445500493347
2019-10-27,8.04,2857.63,1672.0,2000.0,13.095275178735196,11.798436529511001,10.8812254265957,968.7450803385887,1793.1551993052417,2871.6636814413373,1,2,3,2864.846429767821
2019-10-28,8.005,2857.535,991.0,1515.0,1.01373052381612,0.908724640327531,0.8285065144298679,968.7450803385887,1507.0142059900313,2315.099328841338,1,2,2,2863.8746209141445
2019-10-29,7.97,2857.44,310.0,1030.0,1.01373052381612,0.908724640327531,0.8285065144298679,350.9394011524002,883.3274395593946,1682.040718097737,0,1,2,2863.4389779594803
2019-10-30,7.93,2857.3,510.0,1030.0,7.05450285127565,6.35358058491925,5.8548659705127895,131.88653792160693,377.6600709385619,655.5594972012657,0,0,1,2863.2797949320084
2019-10-31,7.85,2857.09,233.0,1030.0,2.02052591172604,1.8162006310928205,1.6662330904436895,297.8438495236678,520.1819813050793,660.2577176293047,0,1,1,2863.1219978981494
2019-11-01,7.78,2856.87,194.0,1030.0,0.0,0.0,0.0,97.02765264446462,164.30986637412568,294.8757643044844,0,0,0,2862.348282442031
2019-11-02,7.78,2856.88,394.0,330.0,0.0,0.0,0.0,43.06304910783564,237.60176914366374,517.0547996687832,0,0,1,2861.8026862106785
2019-11-03,7.79,2856.91,472.0,330.0,0.0,0.0,0.0,147.35113637563538,377.0543300952529,1059.346474357569,0,0,2,2861.807626254648
2019-11-04,7.73,2856.735,376.5,880.0,0.0,0.0,0.0,176.17453470896876,430.3778826606118,963.3040377360511,0,0,1,2861.7454268203583
2019-11-05,7.67,2856.56,281.0,1430.0,0.0,0.0,0.0,131.31499161071974,320.31279414862485,398.5657122862734,0,0,0,2861.2131345635044
