Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,Label
2015-09-10,6.24,2851.44,3222,1900,4.585,2.91833333333333,5.21,8
2015-09-11,6.17,2851.14,1194,1997,7.24,8.27833333333333,9.65333333333333,8
2015-09-12,6.12,2850.89,1066,1733,1.3625,0.45,1.895,7
2015-09-13,6.05,2850.6,916,1653,0.8175,0.061666666666667,1.68166666666667,8
2015-09-14,5.97,2850.22,1052,2021,2.525,0.785,0.821666666666667,7
2015-09-15,5.87,2849.79,802,1900,1.055,1.82,1.21,7
2015-09-16,5.805,2849.505,920.5,1800,23.97,9.555,7.59166666666667,8
2015-09-17,5.74,2849.22,1039,1700,10.4,2.71,3.34333333333333,8
2015-09-18,5.74,2849.22,1039,1700,0.115,0.125,0.113333333333333,7
2015-09-19,5.6,2848.55,885,1700,13.0725,5.11,4.10666666666667,12
2015-09-20,5.51,2848.18,2494,3447,5.9225,1.215,10.93,6
2015-09-21,5.35,2847.44,686,2593,3.6675,2.96666666666667,3.30166666666667,5
2015-09-22,5.17,2846.64,384,2439,0.3675,0.47,0.305,6
2015-09-23,4.965,2845.71,570,2558.5,0.015,0.098333333333333,0.046666666666667,7
2015-09-24,4.76,2844.78,756,2678,4.3825,1.66333333333333,2.09833333333333,6
2015-09-25,4.56,2843.81,537,3569,13.2025,11.8216666666667,26.5116666666667,14
2015-09-26,4.43,2842.56,3505,4997,2.2875,1.72833333333333,0.081666666666667,9
2015-09-27,4.28,2841.08,1400,3950,2.1575,0.365,0.131666666666667,9
2015-09-28,4.13,2839.62,1500,3900,28.8175,26.0416666666667,19.8966666666667,8
2015-09-29,4.03,2838.67,1114,2247,17.5275,2.61166666666667,18.1216666666667,7
2015-09-30,3.93,2837.69,925.5,2064.5,23.7725,23.8883333333333,12.905,7
2015-10-01,3.83,2836.71,737,1882,21.15,2.16166666666667,4.585,8
2015-10-02,3.76,2836.13,1080,1760,5.655,8.19,6.87833333333333,10
2015-10-03,3.73,2835.78,1538,1950,1.56,1.80333333333333,5.39166666666667,10
2015-10-04,3.69,2835.37,1676,2150,9.3,3.54166666666667,10.8483333333333,11
2015-10-05,3.66,2835.09,1887,2210,21.6975,14.9083333333333,3.23166666666667,11
2015-10-06,3.65,2835.04,1995,2045,15.745,6.4,30.355,11
2015-10-07,3.63,2834.86,1881,2091.5,9.065,2.585,7.20333333333333,10
2015-10-08,3.61,2834.68,1767,2138,8.4675,1.38666666666667,11.5666666666667,9
2015-10-09,3.55,2834.08,1312,2026,20.305,5.655,11.3283333333333,10
2015-10-10,3.52,2833.61,1574,1890,5.495,1.96666666666667,4.37166666666667,10
2015-10-11,3.5,2833.17,1663,1913,4.065,2.43666666666667,2.16166666666667,10
2015-10-12,3.48,2832.79,1710,1925,6.435,8.61666666666667,2.19,10
2015-10-13,3.47,2832.49,1773,1940,4.685,0.26,0.643333333333333,10
2015-10-14,3.435,2831.87,1646.5,1910,2.72,0.473333333333333,0.011666666666667,10
2015-10-15,3.4,2831.25,1520,1880,0.0975,0,0.03,10
2015-10-16,3.37,2830.58,1514,1879,0,0,0.03,9
2015-10-17,3.33,2829.77,1371,1840,0.0975,0.078333333333333,2.62,9
2015-10-18,3.29,2829.08,1466,1864,0.105,0.536666666666667,0.001666666666667,9
2015-10-19,3.25,2828.35,1434,1856,0.005,0.053333333333333,0,9
2015-10-20,3.21,2827.54,1231,1700,0.0975,0.008333333333333,0,9
2015-10-21,3.17,2826.76,1241,1700,4.8325,0.39,0,9
2015-10-22,3.13,2825.98,1251,1700,0.81,1.03,0,9
2015-10-23,3.09,2825.17,1233,1700,0.105,0,0.056666666666667,9
2015-10-24,3.05,2824.38,1245,1700,0.0325,0.021666666666667,0.04,7
2015-10-25,2.98,2823.46,923,1700,0.04,0.016666666666667,0,7
2015-10-26,2.9,2822.5,707,1700,0.0975,0,0,5
2015-10-27,2.8,2821.43,492,1600,0,0,0,5
2015-10-28,2.695,2820.255,450,1600,9.8925,0.098333333333333,10.715,5
2015-10-29,2.59,2819.08,408,1600,19.9225,24.8316666666667,3.73333333333333,6
2015-10-30,2.5,2818.12,606,1600,12.7025,2.80666666666667,0.815,5
2015-10-31,2.4,2817.05,494,1600,11.4925,0.695,12.9,6
2015-11-01,2.3,2815.92,531,1700,11.4546378504673,0.701207165109034,12.8397196261682,6
2015-11-02,2.22,2815.04,692,1600,11.4167757009346,0.707414330218068,12.7794392523364,4
2015-11-03,2.14,2814.09,218,1200,11.3789135514019,0.713621495327103,12.7191588785047,3
2015-11-04,2.08,2813.25,138.5,900,11.3410514018692,0.719828660436137,12.6588785046729,1
2015-11-05,2.02,2812.41,59,600,11.3031892523364,0.726035825545171,12.5985981308411,0
2015-11-06,1.97,2811.71,151,700,11.2653271028037,0.732242990654205,12.5383177570093,1
2015-11-07,1.91,2810.87,88,750,11.227464953271,0.73845015576324,12.4780373831776,5
2015-11-08,1.84,2809.85,493,1300,11.1896028037383,0.744657320872274,12.4177570093458,5
2015-11-09,1.76,2808.66,357,1300,11.1517406542056,0.750864485981308,12.357476635514,6
2015-11-10,1.69,2807.72,557,1300,11.1138785046729,0.757071651090342,12.2971962616822,6
2015-11-11,1.61,2806.565,507,1150,11.0760163551402,0.763278816199377,12.2369158878505,5
2015-11-12,1.53,2805.41,457,1000,11.0381542056075,0.769485981308411,12.1766355140187,1
2015-11-13,1.47,2804.5,80,800,11.0002920560748,0.775693146417445,12.1163551401869,3
2015-11-14,1.4,2803.18,140,1000,10.9624299065421,0.781900311526479,12.0560747663551,4
2015-11-15,1.35,2802.17,232,800,10.9245677570093,0.788107476635514,11.9957943925234,4
2015-11-16,1.3,2801.22,266,800,10.8867056074766,0.794314641744548,11.9355140186916,3
2015-11-17,1.22,2799.71,145,1000,10.8488434579439,0.800521806853582,11.8752336448598,3
2015-11-18,1.145,2798.145,102,1000,10.8109813084112,0.806728971962616,11.814953271028,1
2015-11-19,1.07,2796.58,59,1000,10.7731191588785,0.812936137071651,11.7546728971963,0
2015-11-20,1,2795.16,195,1000,10.7352570093458,0.819143302180685,11.6943925233645,4
2015-11-21,0.93,2793.75,241,1000,10.6973948598131,0.825350467289719,11.6341121495327,5
2015-11-22,0.89,2792.41,452,1000,10.6595327102804,0.831557632398753,11.5738317757009,4
2015-11-23,0.84,2791.22,214,700,10.6216705607477,0.837764797507788,11.5135514018692,4
2015-11-24,0.8,2790.15,254,700,10.583808411215,0.843971962616822,11.4532710280374,4
2015-11-25,0.78,2790.03,228.5,500,10.5459462616822,0.850179127725856,11.3929906542056,4
2015-11-26,0.76,2789.91,203,300,10.5080841121495,0.85638629283489,11.3327102803738,5
2015-11-27,0.76,2788.91,306,300,10.4702219626168,0.862593457943925,11.2724299065421,3
2015-11-28,0.75,2788.52,144,300,10.4323598130841,0.868800623052959,11.2121495327103,0
2015-11-29,0.72,2787.72,174,500,10.3944976635514,0.875007788161993,11.1518691588785,4
2015-11-30,0.69,2787.04,224,500,10.3566355140187,0.881214953271027,11.0915887850467,4
2015-12-01,0.67,2786.48,273,500,10.318773364486,0.887422118380062,11.031308411215,4
2015-12-02,0.655,2786.04,260,450,10.2809112149533,0.893629283489096,10.9710280373832,4
2015-12-03,0.64,2785.6,247,400,10.2430490654206,0.89983644859813,10.9107476635514,4
2015-12-04,0.63,2785.29,268,400,10.2051869158879,0.906043613707165,10.8504672897196,4
2015-12-05,0.62,2785,284,400,10.1673247663551,0.912250778816199,10.7901869158879,4
2015-12-06,0.61,2784.74,296,400,10.1294626168224,0.918457943925233,10.7299065420561,4
2015-12-07,0.6,2784.48,298,400,10.0916004672897,0.924665109034267,10.6696261682243,5
2015-12-08,0.59,2784.25,310,400,10.053738317757,0.930872274143301,10.6093457943925,4
2015-12-09,0.58,2783.83,202,350,10.0158761682243,0.937079439252336,10.5490654205607,1
2015-12-10,0.57,2783.41,94,300,9.97801401869159,0.94328660436137,10.488785046729,1
2015-12-11,0.57,2783.41,94,300,9.94015186915888,0.949493769470404,10.4285046728972,4
2015-12-12,0.58,2783.67,269,300,9.90228971962617,0.955700934579438,10.3682242990654,4
2015-12-13,0.57,2783.56,272,300,9.86442757009346,0.961908099688473,10.3079439252336,4
2015-12-14,0.57,2783.49,284,300,9.82656542056075,0.968115264797507,10.2476635514019,4
2015-12-15,0.57,2783.41,281,300,9.78870327102804,0.974322429906541,10.1873831775701,4
2015-12-16,0.57,2783.36,285,300,9.75084112149533,0.980529595015576,10.1271028037383,4
2015-12-17,0.57,2783.31,289,300,9.71297897196262,0.98673676012461,10.0668224299065,4
2015-12-18,0.56,2783.23,280,300,9.67511682242991,0.992943925233644,10.0065420560748,4
2015-12-19,0.56,2783.14,277,300,9.6372546728972,0.999151090342678,9.94626168224299,4
2015-12-20,0.56,2783.06,280,300,9.59939252336449,1.00535825545171,9.88598130841122,4
2015-12-21,0.56,2782.99,283,300,9.56153037383178,1.01156542056075,9.82570093457944,3
2015-12-22,0.57,2783.31,101,0,9.52366822429907,1.01777258566978,9.76542056074766,3
2015-12-23,0.58,2783.745,125,3.47058823529412,9.48580607476636,1.02397975077882,9.70514018691589,3
2015-12-24,0.59,2784.18,149,6.94117647058824,9.44794392523365,1.03018691588785,9.64485981308411,0
2015-12-25,0.6,2784.56,163,7.10588235294118,9.41008177570093,1.03639408099688,9.58457943925234,0
2015-12-26,0.62,2784.92,155,7.25882352941177,9.37221962616822,1.04260124610592,9.52429906542056,0
2015-12-27,0.63,2785.28,155,7.4,9.33435747663551,1.04880841121495,9.46401869158879,0
2015-12-28,0.64,2785.66,163,7.56470588235294,9.2964953271028,1.05501557632399,9.40373831775701,3
2015-12-29,0.65,2785.94,122,7.68235294117647,9.25863317757009,1.06122274143302,9.34345794392523,3
2015-12-30,0.66,2786.24,130,7.81176470588235,9.22077102803738,1.06742990654206,9.28317757009346,3
2015-12-31,0.67,2786.48,108.5,3.90588235294118,9.18290887850467,1.07363707165109,9.22289719626168,1
2016-01-01,0.68,2786.72,87,0,9.14504672897196,1.07984423676012,9.16261682242991,3
2016-01-02,0.69,2787.01,125,0,9.10718457943925,1.08605140186916,9.10233644859813,3
2016-01-03,0.7,2787.25,104,0,9.06932242990654,1.09225856697819,9.04205607476636,1
2016-01-04,0.71,2787.48,100,0,9.03146028037383,1.09846573208723,8.98177570093458,1
2016-01-05,0.71,2787.48,92,0,8.99359813084112,1.10467289719626,8.9214953271028,1
2016-01-06,0.72,2787.9,92,0,8.95573598130841,1.1108800623053,8.86121495327103,1
2016-01-07,0.73,2788.11,92,0,8.9178738317757,1.11708722741433,8.80093457943925,1
2016-01-08,0.74,2788.32,92,0,8.88001168224299,1.12329439252336,8.74065420560748,1
2016-01-09,0.75,2788.54,96,0,8.84214953271028,1.1295015576324,8.6803738317757,1
2016-01-10,0.75,2788.54,92,0,8.80428738317757,1.13570872274143,8.62009345794393,1
2016-01-11,0.76,2788.93,80,0,8.76642523364486,1.14191588785047,8.55981308411215,1
2016-01-12,0.77,2789.1,76,0,8.72856308411215,1.1481230529595,8.49953271028037,1
2016-01-13,0.77,2789.28,80,0,8.69070093457944,1.15433021806853,8.4392523364486,1
2016-01-14,0.78,2789.45,78.5,0,8.65283878504673,1.16053738317757,8.37897196261682,1
2016-01-15,0.79,2789.62,77,0,8.61497663551402,1.1667445482866,8.31869158878505,1
2016-01-16,0.79,2789.78,72,0,8.57711448598131,1.17295171339564,8.25841121495327,1
2016-01-17,0.8,2789.92,62,0,8.5392523364486,1.17915887850467,8.1981308411215,1
2016-01-18,0.8,2790.08,70,0,8.50139018691589,1.18536604361371,8.13785046728972,1
2016-01-19,0.81,2790.24,71,0,8.46352803738318,1.19157320872274,8.07757009345794,1
2016-01-20,0.81,2790.38,63,0,8.42566588785047,1.19778037383177,8.01728971962617,1
2016-01-21,0.82,2790.565,77.5,0,8.38780373831776,1.20398753894081,7.95700934579439,1
2016-01-22,0.83,2790.75,92,0,8.34994158878505,1.21019470404984,7.89672897196262,1
2016-01-23,0.83,2790.96,92,0,8.31207943925234,1.21640186915888,7.83644859813084,1
2016-01-24,0.84,2791.15,84,0,8.27421728971963,1.22260903426791,7.77616822429907,1
2016-01-25,0.85,2791.35,88,0,8.23635514018692,1.22881619937695,7.71588785046729,1
2016-01-26,0.85,2791.54,84,0,8.19849299065421,1.23502336448598,7.65560747663551,1
2016-01-27,0.86,2791.72,80,0,8.1606308411215,1.24123052959501,7.59532710280374,1
2016-01-28,0.865,2791.885,73.5,0,8.12276869158879,1.24743769470405,7.53504672897196,1
2016-01-29,0.87,2792.05,67,0,8.08490654205608,1.25364485981308,7.47476635514019,1
2016-01-30,0.88,2792.23,80,0,8.04704439252336,1.25985202492212,7.41448598130841,1
2016-01-31,0.88,2792.37,64,0,8.00918224299065,1.26605919003115,7.35420560747664,1
2016-02-01,0.89,2792.52,68,0,7.97132009345794,1.27226635514019,7.29392523364486,1
2016-02-02,0.89,2792.63,52,0,7.93345794392523,1.27847352024922,7.23364485981309,1
2016-02-03,0.9,2792.75,57,0,7.89559579439252,1.28468068535825,7.17336448598131,1
2016-02-04,0.905,2792.88,65.5,0,7.85773364485981,1.29088785046729,7.11308411214953,1
2016-02-05,0.91,2793.01,74,0,7.8198714953271,1.29709501557632,7.05280373831776,0
2016-02-06,0.91,2793.09,41,0,7.78200934579439,1.30330218068536,6.99252336448598,1
2016-02-07,0.91,2793.22,62,0,7.74414719626168,1.30950934579439,6.93224299065421,1
2016-02-08,0.92,2793.33,54,0,7.70628504672897,1.31571651090343,6.87196261682243,1
2016-02-09,0.92,2793.45,58,0,7.66842289719626,1.32192367601246,6.81168224299065,1
2016-02-10,0.93,2793.57,58,0,7.63056074766355,1.32813084112149,6.75140186915888,1
2016-02-11,0.93,2793.685,56,0,7.59269859813084,1.33433800623053,6.6911214953271,1
2016-02-12,0.93,2793.8,54,0,7.55483644859813,1.34054517133956,6.63084112149533,0
2016-02-13,0.94,2793.9,50,0,7.51697429906542,1.3467523364486,6.57056074766355,1
2016-02-14,0.94,2794.03,67,0,7.47911214953271,1.35295950155763,6.51028037383178,1
2016-02-15,0.95,2794.12,60,0,7.44125,1.35916666666667,6.45,1
2016-02-16,0.95,2794.22,66,0,7.40338785046729,1.3653738317757,6.38971962616822,0
2016-02-17,0.96,2794.29,49,0,7.36552570093458,1.37158099688473,6.32943925233645,0
2016-02-18,0.96,2794.355,49,0,7.32766355140187,1.37778816199377,6.26915887850467,0
2016-02-19,0.96,2794.42,49,0,7.28980140186916,1.3839953271028,6.2088785046729,0
2016-02-20,0.97,2794.49,49,0,7.25193925233645,1.39020249221184,6.14859813084112,0
2016-02-21,0.97,2794.55,43,0,7.21407710280374,1.39640965732087,6.08831775700935,0
2016-02-22,0.97,2794.62,49,0,7.17621495327103,1.4026168224299,6.02803738317757,0
2016-02-23,0.98,2794.67,37,0,7.13835280373832,1.40882398753894,5.9677570093458,0
2016-02-24,0.98,2794.74,50,0,7.10049065420561,1.41503115264797,5.90747663551402,1
2016-02-25,0.985,2794.805,52.5,0,7.0626285046729,1.42123831775701,5.84719626168224,1
2016-02-26,0.99,2794.87,55,0,7.02476635514019,1.42744548286604,5.78691588785047,0
2016-02-27,0.99,2794.9,27,0,6.98690420560748,1.43365264797508,5.72663551401869,0
2016-02-28,0.99,2794.94,32,0,6.94904205607477,1.43985981308411,5.66635514018692,0
2016-02-29,0.99,2795,41,0,6.91117990654206,1.44606697819314,5.60607476635514,0
2016-03-01,0.99,2795.06,50,0,6.87331775700935,1.45227414330218,5.54579439252337,0
2016-03-02,1,2795.08,50,0,6.83545560747664,1.45848130841121,5.48551401869159,0
2016-03-03,1,2795.09,16,0,6.79759345794393,1.46468847352025,5.42523364485981,0
2016-03-04,1,2795.1,15,0,6.75973130841122,1.47089563862928,5.36495327102804,0
2016-03-05,1,2795.11,15,0,6.72186915887851,1.47710280373832,5.30467289719626,0
2016-03-06,1,2795.12,15,0,6.68400700934579,1.48330996884735,5.24439252336449,0
2016-03-07,1,2795.13,15,0,6.64614485981308,1.48951713395638,5.18411214953271,0
2016-03-08,1,2795.14,15,0,6.60828271028037,1.49572429906542,5.12383177570093,0
2016-03-09,1,2795.15,17,0,6.57042056074766,1.50193146417445,5.06355140186916,0
2016-03-10,1,2795.16,17,0,6.53255841121495,1.50813862928349,5.00327102803738,0
2016-03-11,1,2795.17,17,0,6.49469626168224,1.51434579439252,4.94299065420561,0
2016-03-12,1,2795.18,17,0,6.45683411214953,1.52055295950156,4.88271028037383,0
2016-03-13,1,2795.19,17,0,6.41897196261682,1.52676012461059,4.82242990654206,0
2016-03-14,1,2795.2,17,0,6.38110981308411,1.53296728971962,4.76214953271028,0
2016-03-15,1,2795.2,11,0,6.3432476635514,1.53917445482866,4.70186915887851,0
2016-03-16,1,2795.2,11,0,6.30538551401869,1.54538161993769,4.64158878504673,0
2016-03-17,1,2795.2,11,0,6.26752336448598,1.55158878504673,4.58130841121495,0
2016-03-18,1,2795.205,14,0,6.22966121495327,1.55779595015576,4.52102803738318,0
2016-03-19,1,2795.21,17,0,6.19179906542056,1.5640031152648,4.4607476635514,0
2016-03-20,1,2795.21,12,0,6.15393691588785,1.57021028037383,4.40046728971963,0
2016-03-21,1,2795.21,12,0,6.11607476635514,1.57641744548286,4.34018691588785,0
2016-03-22,1,2795.22,18,0,6.07821261682243,1.5826246105919,4.27990654205608,0
2016-03-23,1,2795.22,12,0,6.04035046728972,1.58883177570093,4.2196261682243,0
2016-03-24,1,2795.22,12,0,6.00248831775701,1.59503894080997,4.15934579439252,0
2016-03-25,1,2795.22,12,0,5.9646261682243,1.601246105919,4.09906542056075,0
2016-03-26,1,2795.22,12,0,5.92676401869159,1.60745327102804,4.03878504672897,0
2016-03-27,1,2795.22,12,0,5.88890186915888,1.61366043613707,3.9785046728972,0
2016-03-28,1,2795.22,12,0,5.85103971962617,1.6198676012461,3.91822429906542,0
2016-03-29,1,2795.23,18,0,5.81317757009346,1.62607476635514,3.85794392523364,0
2016-03-30,1,2795.23,12,0,5.77531542056075,1.63228193146417,3.79766355140187,0
2016-03-31,1,2795.23,12,0,5.73745327102804,1.63848909657321,3.73738317757009,0
2016-04-01,1,2795.23,12,0,5.69959112149533,1.64469626168224,3.67710280373832,0
2016-04-02,1,2795.23,12,0,5.66172897196262,1.65090342679127,3.61682242990654,0
2016-04-03,1,2795.23,13,0,5.62386682242991,1.65711059190031,3.55654205607477,0
2016-04-04,1,2795.23,13,0,5.5860046728972,1.66331775700934,3.49626168224299,0
2016-04-05,1,2795.23,13,0,5.54814252336449,1.66952492211838,3.43598130841121,0
2016-04-06,1,2795.23,13,0,5.51028037383178,1.67573208722741,3.37570093457944,0
2016-04-07,1,2795.235,13,0,5.47241822429907,1.68193925233645,3.31542056074766,0
2016-04-08,1,2795.24,13,0,5.43455607476636,1.68814641744548,3.25514018691589,0
2016-04-09,1,2795.24,13,0,5.39669392523365,1.69435358255451,3.19485981308411,0
2016-04-10,1,2795.24,13,0,5.35883177570094,1.70056074766355,3.13457943925234,0
2016-04-11,1,2795.24,13,0,5.32096962616822,1.70676791277258,3.07429906542056,0
2016-04-12,1,2795.24,13,0,5.28310747663551,1.71297507788162,3.01401869158878,0
2016-04-13,1,2795.24,13,0,5.2452453271028,1.71918224299065,2.95373831775701,0
2016-04-14,1,2795.24,13,0,5.20738317757009,1.72538940809969,2.89345794392523,0
2016-04-15,1,2795.245,16,0,5.16952102803738,1.73159657320872,2.83317757009346,0
2016-04-16,1,2795.25,19,0,5.13165887850467,1.73780373831775,2.77289719626168,0
2016-04-17,1,2795.25,13,0,5.09379672897196,1.74401090342679,2.71261682242991,0
2016-04-18,1,2795.25,13,0,5.05593457943925,1.75021806853582,2.65233644859813,0
2016-04-19,1,2795.25,13,0,5.01807242990654,1.75642523364486,2.59205607476636,0
2016-04-20,1,2795.25,13,0,4.98021028037383,1.76263239875389,2.53177570093458,0
2016-04-21,1,2795.25,13,0,4.94234813084112,1.76883956386293,2.4714953271028,0
2016-04-22,1,2795.25,13,0,4.90448598130841,1.77504672897196,2.41121495327103,0
2016-04-23,1,2795.25,13,0,4.8666238317757,1.78125389408099,2.35093457943925,0
2016-04-24,1,2795.25,13,0,4.82876168224299,1.78746105919003,2.29065420560748,0
2016-04-25,1,2795.25,13,0,4.79089953271028,1.79366822429906,2.2303738317757,0
2016-04-26,1,2795.26,19,0,4.75303738317757,1.7998753894081,2.17009345794393,0
2016-04-27,1,2795.26,13,0,4.71517523364486,1.80608255451713,2.10981308411215,0
2016-04-28,1,2795.26,13,0,4.67731308411215,1.81228971962617,2.04953271028037,0
2016-04-29,1,2795.245,10.5,0,4.63945093457944,1.8184968847352,1.9892523364486,0
2016-04-30,1,2795.23,8,0,4.60158878504673,1.82470404984423,1.92897196261682,0
2016-05-01,1,2795.22,8,0,4.56372663551402,1.83091121495327,1.86869158878505,0
2016-05-02,1,2795.2,3,0,4.52586448598131,1.8371183800623,1.80841121495327,0
2016-05-03,1,2795.18,3,0,4.4880023364486,1.84332554517134,1.7481308411215,0
2016-05-04,1,2795.19,20,0,4.45014018691589,1.84953271028037,1.68785046728972,0
2016-05-05,1,2795.19,20,0,4.41227803738318,1.85573987538941,1.62757009345794,0
2016-05-06,1,2795.185,17,0,4.37441588785047,1.86194704049844,1.56728971962617,0
2016-05-07,1,2795.18,14,0,4.33655373831776,1.86815420560747,1.50700934579439,0
2016-05-08,1,2795.18,14,0,4.29869158878505,1.87436137071651,1.44672897196262,0
2016-05-09,1,2795.2,25,0,4.26082943925234,1.88056853582554,1.38644859813084,0
2016-05-10,1,2795.19,8,0,4.22296728971963,1.88677570093458,1.32616822429907,0
2016-05-11,1,2795.22,31,0,4.18510514018692,1.89298286604361,1.26588785046729,0
2016-05-12,1,2795.24,25,0,4.14724299065421,1.89919003115264,1.20560747663551,0
2016-05-13,1.005,2795.285,31,0,4.1093808411215,1.90539719626168,1.14532710280374,0
2016-05-14,1.01,2795.33,37,0,4.07151869158879,1.91160436137071,1.08504672897196,0
2016-05-15,1.01,2795.35,25,0,4.03365654205608,1.91781152647975,1.02476635514019,1
2016-05-16,1.01,2795.42,53,0,3.99579439252336,1.92401869158878,0.964485981308412,0
2016-05-17,1.01,2795.44,26,0,3.95793224299065,1.93022585669782,0.904205607476635,0
2016-05-18,1.01,2795.47,31,0,3.92007009345794,1.93643302180685,0.84392523364486,0
2016-05-19,1.02,2795.49,26,0,3.88220794392523,1.94264018691588,0.783644859813084,0
2016-05-20,1.02,2795.5,23,0,3.84434579439252,1.94884735202492,0.723364485981309,0
2016-05-21,1.02,2795.51,20,0,3.80648364485981,1.95505451713395,0.663084112149534,0
2016-05-22,1.02,2795.53,26,0,3.7686214953271,1.96126168224299,0.602803738317757,0
2016-05-23,1.02,2795.54,20,0,3.73075934579439,1.96746884735202,0.542523364485982,0
